experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99
leu,100,3,4,spectral-blue,1,1593,1495,1434,1389,1332,1265,1211,1165,1119,1076,1042,1010,967,942,921,901,887,868,848,834,812,798,772,762,752,733,717,702,688,679,666,646,637,622,606,597,579,566,555,544,530,512,500,486,476,467,458,448,439,425,419,406,391,380,368,361,352,341,331,320,311,301,293,285,270,254,248,241,232,220,204,193,185,179,168,164,154,146,140,131,123,116,111,105,100,90,83,75,67,63,58,46,32,20,14,9,3,1,0,0
leu,100,3,4,spectral-blue,2,3356,3055,2917,2802,2685,2558,2452,2364,2274,2172,2077,1982,1915,1861,1809,1753,1704,1658,1603,1560,1524,1476,1421,1379,1348,1308,1265,1222,1186,1157,1116,1085,1052,1018,984,954,920,883,861,833,818,797,773,742,722,693,669,649,625,602,583,555,531,512,489,476,458,436,418,404,385,371,352,341,326,314,304,294,276,260,242,227,209,189,171,156,148,136,133,122,117,114,107,105,101,97,94,87,82,77,70,64,58,54,46,38,34,24,18,14
leu,100,3,4,spectral-blue,3,3378,3188,3121,3065,2999,2923,2873,2818,2729,2657,2602,2543,2482,2439,2386,2343,2295,2246,2216,2183,2156,2120,2089,2052,2016,1976,1941,1899,1860,1815,1765,1730,1702,1670,1636,1590,1551,1519,1493,1464,1429,1399,1366,1336,1311,1277,1251,1234,1210,1185,1157,1129,1098,1070,1039,1016,990,965,919,893,868,844,824,797,769,744,711,681,657,625,602,582,547,526,500,479,451,425,400,374,357,327,301,279,259,236,222,208,186,175,159,140,121,109,91,86,68,40,27,14
leu,100,3,4,spectral-blue,4,4526,4208,4047,3932,3801,3682,3541,3409,3273,3160,3062,2946,2858,2774,2702,2620,2543,2465,2398,2329,2262,2198,2145,2081,2037,1979,1927,1891,1838,1791,1732,1695,1652,1622,1583,1532,1483,1454,1406,1361,1316,1264,1218,1170,1140,1110,1073,1037,996,958,910,873,846,811,771,739,708,676,649,623,591,566,539,504,473,446,424,395,369,348,328,304,284,269,247,226,211,199,181,168,157,140,125,113,103,93,85,78,66,64,58,54,48,42,36,30,20,5,1,0
leu,100,3,4,spectral-blue,5,3948,3746,3632,3538,3422,3331,3259,3199,3120,3042,2971,2910,2865,2818,2772,2703,2656,2601,2552,2506,2460,2426,2389,2346,2307,2253,2207,2167,2123,2075,2031,1994,1964,1916,1861,1821,1774,1747,1711,1675,1633,1604,1563,1530,1491,1458,1426,1398,1363,1333,1301,1260,1224,1202,1169,1141,1108,1072,1041,1015,985,950,910,879,834,801,769,739,712,684,653,625,590,551,515,483,449,426,401,356,330,299,278,263,243,222,195,181,167,150,132,115,97,85,74,63,53,38,23,13
leu,100,3,4,spectral-blue,6,3934,3666,3570,3469,3369,3278,3178,3082,2998,2915,2815,2727,2660,2588,2523,2452,2385,2323,2256,2215,2161,2104,2051,1993,1938,1876,1825,1787,1735,1688,1644,1597,1556,1523,1473,1438,1391,1350,1312,1267,1224,1187,1143,1097,1057,1024,986,954,924,887,865,834,798,769,738,705,672,649,617,587,556,520,492,470,438,424,385,357,327,315,298,268,242,226,209,187,173,158,145,127,120,111,95,89,82,67,52,39,31,22,13,7,2,1,0,0,0,0,0,0
leu,100,3,4,spectral-blue,7,2540,2406,2354,2302,2242,2166,2100,2028,1964,1910,1868,1810,1768,1722,1693,1655,1628,1594,1564,1539,1509,1476,1451,1417,1386,1353,1336,1321,1291,1273,1246,1215,1186,1161,1143,1109,1090,1067,1048,1029,1004,988,966,953,933,912,896,878,872,850,831,821,803,785,769,752,733,722,705,691,676,654,629,614,602,587,567,546,535,519,506,493,462,438,417,397,383,368,353,335,320,302,292,281,263,248,236,224,199,179,164,144,126,101,80,66,56,36,14,1
leu,100,3,4,spectral-blue,8,3786,3585,3459,3358,3238,3156,3062,2987,2914,2840,2753,2684,2619,2554,2499,2439,2365,2298,2248,2199,2142,2082,2042,1988,1934,1890,1847,1822,1785,1739,1703,1668,1635,1594,1549,1518,1473,1433,1400,1363,1334,1307,1270,1226,1185,1152,1119,1077,1050,1019,996,958,926,894,865,830,800,770,738,707,677,644,624,592,564,542,515,487,462,447,427,399,374,356,329,307,288,281,262,239,220,204,191,175,161,144,128,118,114,105,101,84,73,62,54,49,42,14,5,2
leu,100,3,4,spectral-blue,9,3677,3480,3359,3263,3166,3083,3004,2909,2817,2726,2654,2570,2509,2431,2364,2291,2239,2193,2109,2051,1994,1950,1914,1872,1827,1779,1741,1696,1664,1628,1581,1534,1496,1452,1405,1381,1343,1302,1266,1232,1202,1165,1135,1098,1062,1042,1009,982,960,934,896,866,834,810,775,745,714,692,667,636,608,573,548,527,504,494,471,451,437,420,403,390,374,354,335,318,301,289,277,264,252,241,227,213,201,186,179,171,159,144,136,126,107,97,85,70,55,30,14,3
leu,100,3,4,spectral-blue,10,5027,4478,4243,4084,3865,3671,3490,3319,3123,2988,2842,2728,2615,2515,2418,2332,2243,2151,2063,1992,1904,1836,1781,1709,1657,1594,1546,1505,1453,1398,1357,1309,1267,1221,1181,1137,1094,1063,1035,1005,973,938,900,871,837,813,784,745,722,694,679,659,634,609,587,557,535,519,499,483,460,437,421,402,389,374,354,341,330,308,295,288,277,267,259,249,243,234,225,212,203,198,189,181,169,154,144,136,133,128,117,103,87,80,68,58,39,20,11,0
